file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\java\LocalLiveness.java,jdk.graal.compiler.java.LocalLiveness,class,8,13,5,8,72,1,2,54,247,0.8695652,0.0,0.0,23,4,4,5,12,2,18,14,0,0,2,0,0,1,1,0,2,0,4,233,6,10,12,0,3,6,29,35,4,31,4,0,0,2,174,1025,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\jtt\reflect\Field_get02.java,jdk.graal.compiler.jtt.reflect.Field_get02$TestClass,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,7,8,0,8,0,0,0,0,12,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.vmaccess\src\jdk\graal\compiler\vmaccess\ResolvedJavaModuleLayer.java,jdk.graal.compiler.vmaccess.ResolvedJavaModuleLayer,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\core\test\ResolveDynamicConstantTest.java,jdk.graal.compiler.core.test.ResolveDynamicConstantTest$ResolveDynamicConstant00602m008Gen,innerclass,7,7,0,7,1,1,0,26,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,15,1,5,0,10,1,0,0,5,31,8,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\lir\amd64\AMD64Move.java,jdk.graal.compiler.lir.amd64.AMD64Move$UncompressPointerOp,innerclass,12,12,0,12,14,4,0,17,6,0.75,0.0,0.0,4,1,3,1,0,0,3,0,0,0,1,1,1,0,0,0,1,0,4,47,1,0,3,0,1,0,3,6,0,6,3,0,0,0,45,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\lir\jtt\LIRTest.java,jdk.graal.compiler.lir.jtt.LIRTest,class,10,15,5,10,10,6,4,10,28,0.0,0.0,0.0,8,7,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,164,7,1,1,0,0,7,2,2,0,2,2,0,4,0,35,1025,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\hotspot\stubs\Stub.java,jdk.graal.compiler.hotspot.stubs.Stub,class,40,59,19,40,36,2,3,68,91,0.7719298,0.0,0.0,19,1,10,4,5,0,15,3,1,1,6,1,0,2,4,0,4,0,2,160,15,2,11,5,2,19,1,34,3,35,4,0,1,1,217,1025,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\graphio\parsing\model\Properties.java,jdk.graal.compiler.graphio.parsing.model.Properties$ArrayProperties,innerclass,8,8,0,8,43,2,0,16,12,0.43137255,0.0,0.0,17,0,12,1,3,1,16,0,0,0,3,0,0,0,3,0,0,0,11,182,13,6,10,0,0,1,27,37,11,16,5,0,2,1,85,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\annotation\TypeAnnotationValue.java,jdk.graal.compiler.annotation.TypeAnnotationValue,class,4,7,3,4,9,1,0,7,0,0.45,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,2,0,5,0,0,5,0,11,38,7,0,0,0,0,3,1,8,1,5,1,0,0,0,77,17,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\graph\Graph.java,jdk.graal.compiler.graph.Graph$NodeEventListener,innerclass,4,4,0,4,17,1,0,10,36,1.0,0.0,0.0,9,0,8,0,0,1,9,0,1,0,2,0,0,2,0,0,0,0,1,50,0,0,0,0,0,2,0,0,0,2,2,0,0,0,93,1033,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.libgraal\src\jdk\graal\compiler\libgraal\LibGraalSubstitutions.java,jdk.graal.compiler.libgraal.LibGraalSubstitutions$Target_java_text_DateFormatSymbols,innerclass,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0
