file,class,type,cbo,dit,lcom,loc,methods
\core\src\main\java\io\questdb\cairo\TxnScoreboardPoolV2.java,TxnScoreboardPoolV2,class,4,1,0.61,129,7
\core\src\main\java\io\questdb\cairo\TxnScoreboardV2.java,TxnScoreboardV2,class,4,1,0.86,361,18
\core\src\main\java\io\questdb\cairo\TxReader.java,TxReader,class,17,1,0.94,851,47
\core\src\main\java\io\questdb\cairo\TxWriter.java,TxWriter,class,13,2,0.94,814,50
\core\src\main\java\io\questdb\cairo\UpdateOperator.java,UpdateOperator,class,3,1,0,33,1
\core\src\main\java\io\questdb\cairo\VacuumColumnVersions.java,VacuumColumnVersions,class,27,1,0.85,334,14
\core\src\main\java\io\questdb\cairo\VarcharTypeDriver.java,VarcharTypeDriver,class,20,1,0.93,752,34
\core\src\main\java\io\questdb\cairo\WalJobFactory.java,WalJobFactory,class,2,1,0,34,1
\core\src\main\java\io\questdb\cairo\arr\ArrayTypeDriver.java,ArrayTypeDriver,class,22,1,0.95,941,34
\core\src\main\java\io\questdb\cairo\arr\ArrayView.java,ArrayView,class,7,1,0.93,691,17
\core\src\main\java\io\questdb\cairo\arr\ArrayWriteState.java,ArrayWriteState,class,1,1,0,35,1
\core\src\main\java\io\questdb\cairo\arr\BorrowedArray.java,BorrowedArray,class,5,2,0.62,130,4
\core\src\main\java\io\questdb\cairo\arr\BorrowedFlatArrayView.java,BorrowedFlatArrayView,class,4,1,0.61,129,9
\core\src\main\java\io\questdb\cairo\arr\DerivedArrayView.java,DerivedArrayView,class,3,2,0.84,319,6
\core\src\main\java\io\questdb\cairo\arr\DirectArray.java,DirectArray,class,15,2,0.86,370,28
\core\src\main\java\io\questdb\cairo\arr\DoubleArrayParser.java,DoubleArrayParser,class,5,2,0.76,209,7
\core\src\main\java\io\questdb\cairo\arr\FlatArrayView.java,FlatArrayView,class,4,1,0.8,255,1
\core\src\main\java\io\questdb\cairo\arr\FunctionArray.java,FunctionArray,class,9,2,0.7,165,7
\core\src\main\java\io\questdb\cairo\arr\MutableArray.java,MutableArray,class,2,2,0.69,159,4
\core\src\main\java\io\questdb\cairo\arr\NoopArrayWriteState.java,NoopArrayWriteState,class,1,1,0,49,3
\core\src\main\java\io\questdb\cairo\arr\SingleElementDoubleArray.java,SingleElementDoubleArray,class,3,2,0.43,87,6
\core\src\main\java\io\questdb\cairo\arr\VarcharArrayParser.java,VarcharArrayParser,class,6,2,0.87,396,12
\core\src\main\java\io\questdb\cairo\file\AppendableBlock.java,AppendableBlock,class,3,1,0.24,66,5
\core\src\main\java\io\questdb\cairo\file\BlockFileReader.java,BlockFileReader,class,21,1,0.83,286,20
\core\src\main\java\io\questdb\cairo\file\BlockFileUtils.java,BlockFileUtils,class,1,1,0.47,94,8
\core\src\main\java\io\questdb\cairo\file\BlockFileWriter.java,BlockFileWriter,class,19,1,0.86,360,26
\core\src\main\java\io\questdb\cairo\file\ReadableBlock.java,ReadableBlock,class,2,1,0.23,65,1
\core\src\main\java\io\questdb\cairo\file\WritableBlock.java,WritableBlock,class,3,1,0.23,65,6
\core\src\main\java\io\questdb\cairo\frm\DeletedFrameColumn.java,DeletedFrameColumn,class,1,1,0.47,94,7
\core\src\main\java\io\questdb\cairo\frm\Frame.java,Frame,class,1,2,0,49,2
\core\src\main\java\io\questdb\cairo\frm\FrameAlgebra.java,FrameAlgebra,class,2,1,0.76,212,4
\core\src\main\java\io\questdb\cairo\frm\FrameColumn.java,FrameColumn,class,2,2,0.33,75,3
\core\src\main\java\io\questdb\cairo\frm\FrameColumnPool.java,FrameColumnPool,class,1,2,0,31,1
\core\src\main\java\io\questdb\cairo\frm\FrameColumnTypePool.java,FrameColumnTypePool,class,2,1,0,50,1
\core\src\main\java\io\questdb\cairo\frm\file\ContiguousFileColumnPool.java,ContiguousFileColumnPool,class,10,1,0.74,191,13
\core\src\main\java\io\questdb\cairo\frm\file\ContiguousFileFixFrameColumn.java,ContiguousFileFixFrameColumn,class,13,1,0.83,293,16
\core\src\main\java\io\questdb\cairo\frm\file\ContiguousFileIndexedFrameColumn.java,ContiguousFileIndexedFrameColumn,class,7,2,0.61,129,4
\core\src\main\java\io\questdb\cairo\frm\file\ContiguousFileVarFrameColumn.java,ContiguousFileVarFrameColumn,class,15,1,0.88,417,19
\core\src\main\java\io\questdb\cairo\frm\file\FrameFactory.java,FrameFactory,class,14,1,0.77,218,8
\core\src\main\java\io\questdb\cairo\frm\file\FrameImpl.java,FrameImpl,class,19,1,0.8,244,15
\core\src\main\java\io\questdb\cairo\frm\file\MemoryFixFrameColumn.java,MemoryFixFrameColumn,class,2,1,0.6,124,11
\core\src\main\java\io\questdb\cairo\frm\file\MemoryVarFrameColumn.java,MemoryVarFrameColumn,class,2,1,0.62,130,11
\core\src\main\java\io\questdb\cairo\frm\file\RecycleBin.java,RecycleBin,class,1,1,0,31,1
\core\src\main\java\io\questdb\cairo\map\Map.java,Map,class,4,2,0.38,80,3
\core\src\main\java\io\questdb\cairo\map\MapFactory.java,MapFactory,class,6,1,0.73,182,3
\core\src\main\java\io\questdb\cairo\map\MapKey.java,MapKey,class,3,2,0.24,66,1
