file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\quarkusio_quarkus\core\runtime\src\main\java\io\quarkus\runtime\console\ConsoleRuntimeConfig.java,io.quarkus.runtime.console.ConsoleRuntimeConfig,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\unused\UnremovableSyntheticInjectionPointTest.java,io.quarkus.arc.test.unused.UnremovableSyntheticInjectionPointTest$Anonymous1,anonymous,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\pkg\builditem\CompiledJavaVersionBuildItem.java,io.quarkus.deployment.pkg.builditem.CompiledJavaVersionBuildItem$JavaVersion$Unknown,innerclass,2,2,0,2,4,1,0,0,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0
C:\lab02_clones\quarkusio_quarkus\devtools\maven\src\main\java\io\quarkus\maven\DependencySbomMojo.java,io.quarkus.maven.DependencySbomMojo,class,14,15,1,14,17,2,0,48,2,0.73333335,0.0,0.0,5,0,1,3,1,0,2,0,0,0,12,0,0,0,1,11,0,0,0,72,5,0,3,1,0,32,0,9,4,18,3,0,0,0,113,1,3
C:\lab02_clones\quarkusio_quarkus\extensions\amazon-lambda-rest\runtime\src\main\java\io\quarkus\amazon\lambda\http\model\AwsProxyResponse.java,io.quarkus.amazon.lambda.http.model.AwsProxyResponse,class,4,5,1,4,18,1,0,1,84,0.80392164,0.0,0.0,17,0,17,0,0,0,17,0,0,0,6,0,0,6,0,0,0,0,0,63,6,0,1,0,0,1,0,10,0,6,1,0,0,0,40,1,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\main\java\io\quarkus\arc\deployment\devui\ArcBeanInfoBuildItem.java,io.quarkus.arc.deployment.devui.ArcBeanInfoBuildItem,class,2,4,2,2,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,17,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\main\java\io\quarkus\arc\deployment\KnownCompatibleBeanArchives.java,io.quarkus.arc.deployment.KnownCompatibleBeanArchives$Key,innerclass,1,1,0,1,5,1,0,2,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,0,0,3,3,0,4,23,4,0,1,0,1,0,0,4,0,4,1,0,0,0,13,8,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\BannerProcessorTest.java,io.quarkus.deployment.pkg.steps.BannerProcessorTest$MyBannerProcessor,innerclass,1,1,0,1,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\main\java\io\quarkus\arc\deployment\ObserverRegistrationPhaseBuildItem.java,io.quarkus.arc.deployment.ObserverRegistrationPhaseBuildItem$ObserverConfiguratorBuildItem,innerclass,2,2,0,2,2,2,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,25,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\startup\StartupAnnotationTest.java,io.quarkus.arc.test.startup.StartupAnnotationTest$Anonymous1,anonymous,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,0
C:\lab02_clones\quarkusio_quarkus\core\builder\src\main\java\io\quarkus\builder\BuildException.java,io.quarkus.builder.BuildException,class,2,5,3,2,10,3,0,8,0,0.5714286,0.0,0.0,7,1,6,1,0,0,6,0,0,0,2,1,0,2,0,0,2,0,5,44,2,2,1,0,0,10,1,6,0,3,1,0,0,0,55,1,0
