file,class,type,cbo,dit,lcom,loc,methods
\test\jdk\sun\security\pkcs11\ec\TestCurves.java,TestCurves,class,10,2,0.62,130,2
\test\jdk\sun\security\pkcs11\ec\TestECDH.java,TestECDH,class,12,2,0.73,187,17
\test\jdk\sun\security\pkcs11\ec\TestECDH2.java,TestECDH2,class,15,1,0.66,147,7
\test\jdk\sun\security\pkcs11\ec\TestECDSA.java,TestECDSA,class,13,2,0.82,284,13
\test\jdk\sun\security\pkcs11\ec\TestECDSA2.java,TestECDSA2,class,13,2,0.66,148,6
\test\jdk\sun\security\pkcs11\ec\TestECGenSpec.java,TestECGenSpec,class,7,2,0.51,103,2
\test\jdk\sun\security\pkcs11\ec\TestKeyFactory.java,TestKeyFactory,class,14,2,0.65,144,4
\test\jdk\sun\security\pkcs11\KDF\TestHKDF.java,TestHKDF,class,15,2,0.93,682,25
\test\jdk\sun\security\pkcs11\KeyAgreement\SupportedDHKeys.java,SupportedDHKeys,class,8,2,0.62,130,2
\test\jdk\sun\security\pkcs11\KeyAgreement\TestDH.java,TestDH,class,8,2,0.61,129,2
\test\jdk\sun\security\pkcs11\KeyAgreement\TestInterop.java,TestInterop,class,12,2,0.68,155,3
\test\jdk\sun\security\pkcs11\KeyAgreement\TestShort.java,TestShort,class,10,2,0.62,132,6
\test\jdk\sun\security\pkcs11\KeyAgreement\UnsupportedDHKeys.java,UnsupportedDHKeys,class,4,2,0.4,84,2
\test\jdk\sun\security\pkcs11\KeyGenerator\DESParity.java,DESParity,class,8,2,0.39,82,1
\test\jdk\sun\security\pkcs11\KeyGenerator\HmacDefKeySizeTest.java,HmacDefKeySizeTest,class,7,2,0.4,83,1
\test\jdk\sun\security\pkcs11\KeyGenerator\TestAES.java,TestAES,class,7,2,0.44,90,2
\test\jdk\sun\security\pkcs11\KeyGenerator\TestChaCha20.java,TestChaCha20,class,9,2,0.46,93,2
\test\jdk\sun\security\pkcs11\KeyGenerator\TestKeyGenerator.java,TestKeyGenerator,class,6,2,0.66,147,2
\test\jdk\sun\security\pkcs11\KeyPairGenerator\TestDefaultDHPrivateExpSize.java,TestDefaultDHPrivateExpSize,class,7,2,0.57,117,3
\test\jdk\sun\security\pkcs11\KeyPairGenerator\TestDefaultSize.java,TestDefaultSize,class,8,2,0.5,101,2
\test\jdk\sun\security\pkcs11\KeyPairGenerator\TestDH2048.java,TestDH2048,class,5,2,0.51,102,2
\test\jdk\sun\security\pkcs11\KeyStore\Basic.java,Basic,class,21,1,0.97,1479,23
