file,class,type,cbo,dit,lcom,loc,methods
\jabgui\src\main\java\org\jabref\gui\externalfiles\GitIgnoreFileFilter.java,GitIgnoreFileFilter,class,12,1,0.43,88,3
\jabgui\src\main\java\org\jabref\gui\externalfiles\ImportFilesResultItemViewModel.java,ImportFilesResultItemViewModel,class,8,1,0.04,52,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\ImportHandler.java,ImportHandler,class,65,1,0.91,554,20
\jabgui\src\main\java\org\jabref\gui\externalfiles\ImportResultsPage.java,ImportResultsPage,class,18,2,0.68,157,9
\jabgui\src\main\java\org\jabref\gui\externalfiles\PdfMergeDialog.java,PdfMergeDialog,class,15,1,0.33,75,3
\jabgui\src\main\java\org\jabref\gui\externalfiles\SearchConfigurationPage.java,SearchConfigurationPage,class,32,2,0.8,250,8
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesCellFactory.java,UnlinkedFilesCellFactory,class,15,2,0.56,114,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesCrawler.java,UnlinkedFilesCrawler,class,19,2,0.64,140,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesDialogPreferences.java,UnlinkedFilesDialogPreferences,class,7,1,0.36,78,8
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesDialogViewModel.java,UnlinkedFilesDialogViewModel,class,50,1,0.86,359,24
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesWizard.java,UnlinkedFilesWizard,class,14,1,0.55,110,8
\jabgui\src\main\java\org\jabref\gui\externalfiles\UnlinkedPDFFileFilter.java,UnlinkedPDFFileFilter,class,8,1,0,36,2
\jabgui\src\main\java\org\jabref\gui\externalfiletype\CustomExternalFileType.java,CustomExternalFileType,class,4,1,0.72,180,13
\jabgui\src\main\java\org\jabref\gui\externalfiletype\ExternalFileType.java,ExternalFileType,class,4,1,0,37,1
\jabgui\src\main\java\org\jabref\gui\externalfiletype\ExternalFileTypes.java,ExternalFileTypes,class,14,1,0.8,244,7
\jabgui\src\main\java\org\jabref\gui\externalfiletype\StandardExternalFileType.java,StandardExternalFileType,class,3,1,0.33,75,6
\jabgui\src\main\java\org\jabref\gui\externalfiletype\UnknownExternalFileType.java,UnknownExternalFileType,class,2,1,0,48,5
\jabgui\src\main\java\org\jabref\gui\fieldeditors\AbstractEditorViewModel.java,AbstractEditorViewModel,class,18,2,0.4,83,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\CitationCountEditor.java,CitationCountEditor,class,26,2,0.51,102,8
\jabgui\src\main\java\org\jabref\gui\fieldeditors\CitationCountEditorViewModel.java,CitationCountEditorViewModel,class,16,2,0.33,75,6
\jabgui\src\main\java\org\jabref\gui\fieldeditors\CitationKeyEditor.java,CitationKeyEditor,class,20,2,0.4,83,6
\jabgui\src\main\java\org\jabref\gui\fieldeditors\CitationKeyEditorViewModel.java,CitationKeyEditorViewModel,class,9,2,0,38,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\ContextMenuAddable.java,ContextMenuAddable,class,4,1,0,15,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\DateEditor.java,DateEditor,class,16,2,0.19,62,5
\jabgui\src\main\java\org\jabref\gui\fieldeditors\DateEditorViewModel.java,DateEditorViewModel,class,13,2,0.19,62,3
