file,class,type,cbo,dit,lcom,loc,methods
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\InvalidFormatException.java,InvalidFormatException,class,1,2,0,31,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\IterableComparator.java,IterableComparator,class,2,1,0.29,70,4
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\JavaTimeZone.java,JavaTimeZone,class,5,2,0.82,285,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\LocaleDisplayNamesImpl.java,LocaleDisplayNamesImpl,class,22,2,0.94,772,36
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\LocaleIDParser.java,LocaleIDParser,class,6,1,0.93,748,30
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\LocaleIDs.java,LocaleIDs,class,1,1,0.89,469,10
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\LocaleUtility.java,LocaleUtility,class,1,1,0.63,136,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Norm2AllModes.java,Norm2AllModes,class,5,2,0.87,392,43
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Normalizer2Impl.java,Normalizer2Impl,class,8,1,0.98,2281,108
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\OlsonTimeZone.java,OlsonTimeZone,class,17,1,0.96,1309,30
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Pair.java,Pair,class,1,1,0.12,57,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\PatternProps.java,PatternProps,class,1,1,0.81,268,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\PatternTokenizer.java,PatternTokenizer,class,2,1,0.87,394,20
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\PluralRulesLoader.java,PluralRulesLoader,class,13,2,0.9,504,10
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\PropsVectors.java,PropsVectors,class,2,1,0.91,566,19
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Punycode.java,Punycode,class,3,1,0.89,439,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\PVecToTrieCompactHandler.java,PVecToTrieCompactHandler,class,1,1,0,50,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Relation.java,Relation,class,11,2,0.86,351,22
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\RelativeDateFormat.java,RelativeDateFormat,class,16,2,0.87,373,14
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ReplaceableUCharacterIterator.java,ReplaceableUCharacterIterator,class,4,2,0.77,214,9
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ResourceBundleWrapper.java,ResourceBundleWrapper,class,10,2,0.8,247,9
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Row.java,Row,class,1,2,0.75,204,15
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\RuleCharacterIterator.java,RuleCharacterIterator,class,3,1,0.86,349,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\SimpleCache.java,SimpleCache,class,6,1,0.39,82,5
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\SimpleFilteredSentenceBreakIterator.java,SimpleFilteredSentenceBreakIterator,class,12,2,0.88,407,16
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\SimpleFormatterImpl.java,SimpleFormatterImpl,class,1,1,0.86,354,9
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\SoftCache.java,SoftCache,class,1,2,0.44,90,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\SortedSetRelation.java,SortedSetRelation,class,3,1,0.73,184,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\StandardPlural.java,StandardPlural,class,3,1,0.66,146,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\StringPrepDataReader.java,StringPrepDataReader,class,2,1,0.43,87,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\StringRange.java,StringRange,class,10,1,0.83,288,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TextTrieMap.java,TextTrieMap,class,5,1,0.87,394,23
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TimeZoneAdapter.java,TimeZoneAdapter,class,2,2,0.69,161,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TimeZoneGenericNames.java,TimeZoneGenericNames,class,25,1,0.95,949,30
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TimeZoneNamesFactoryImpl.java,TimeZoneNamesFactoryImpl,class,3,2,0,30,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TimeZoneNamesImpl.java,TimeZoneNamesImpl,class,24,2,0.95,1010,43
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Trie.java,Trie,class,4,1,0.89,459,9
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Trie2.java,Trie2,class,7,1,0.95,1055,27
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Trie2Writable.java,Trie2Writable,class,1,2,0.96,1221,26
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Trie2_16.java,Trie2_16,class,4,2,0.81,260,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Trie2_32.java,Trie2_32,class,4,2,0.81,259,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TrieBuilder.java,TrieBuilder,class,2,1,0.81,265,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TrieIterator.java,TrieIterator,class,4,1,0.91,536,18
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\TZDBTimeZoneNames.java,TZDBTimeZoneNames,class,12,2,0.88,407,16
