file,class,type,cbo,dit,lcom,loc,methods
\zipkin-server\src\main\java\zipkin2\server\internal\activemq\ZipkinActiveMQCollectorConfiguration.java,ZipkinActiveMQCollectorConfiguration,class,11,1,0.17,60,2
\zipkin-server\src\main\java\zipkin2\server\internal\activemq\ZipkinActiveMQCollectorProperties.java,ZipkinActiveMQCollectorProperties,class,3,1,0.55,111,11
\zipkin-server\src\main\java\zipkin2\server\internal\banner\ZipkinBanner.java,ZipkinBanner,class,10,1,0,44,1
\zipkin-server\src\main\java\zipkin2\server\internal\brave\SelfTracingProperties.java,SelfTracingProperties,class,4,1,0.22,64,6
\zipkin-server\src\main\java\zipkin2\server\internal\brave\TracedCall.java,TracedCall,class,6,2,0.45,91,6
\zipkin-server\src\main\java\zipkin2\server\internal\brave\TracingStorageComponent.java,TracingStorageComponent,class,16,2,0.74,193,14
\zipkin-server\src\main\java\zipkin2\server\internal\brave\ZipkinSelfTracingConfiguration.java,ZipkinSelfTracingConfiguration,class,28,1,0.77,218,9
\zipkin-server\src\main\java\zipkin2\server\internal\cassandra3\ZipkinCassandra3StorageConfiguration.java,ZipkinCassandra3StorageConfiguration,class,16,1,0.4,84,2
\zipkin-server\src\main\java\zipkin2\server\internal\cassandra3\ZipkinCassandra3StorageProperties.java,ZipkinCassandra3StorageProperties,class,3,1,0.58,120,16
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\BasicAuthInterceptor.java,BasicAuthInterceptor,class,6,2,0,37,1
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\BasicCredentials.java,BasicCredentials,class,3,1,0,39,1
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\DynamicCredentialsFileLoader.java,DynamicCredentialsFileLoader,class,8,1,0.24,66,2
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\HttpClientFactory.java,HttpClientFactory,class,20,1,0.49,99,2
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\InitialEndpointSupplier.java,InitialEndpointSupplier,class,11,1,0.43,88,1
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\LazyHttpClientImpl.java,LazyHttpClientImpl,class,10,1,0.43,87,1
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\SslUtil.java,SslUtil,class,6,1,0,46,1
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\ZipkinElasticsearchStorageConfiguration.java,ZipkinElasticsearchStorageConfiguration,class,39,1,0.78,229,3
\zipkin-server\src\main\java\zipkin2\server\internal\elasticsearch\ZipkinElasticsearchStorageProperties.java,ZipkinElasticsearchStorageProperties,class,8,1,0.86,368,42
