file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\prestodb_presto\presto-example-http\src\main\java\com\facebook\presto\example\ExamplePlugin.java,com.facebook.presto.example.ExamplePlugin,class,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\lab02_clones\prestodb_presto\presto-bigquery\src\test\java\com\facebook\presto\plugin\bigquery\TestBigQueryConnectorModule.java,com.facebook.presto.plugin.bigquery.TestBigQueryConnectorModule,class,4,5,1,4,4,1,0,10,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,17,1,0,0,0,0,6,0,3,0,3,0,0,0,0,22,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\execution\SqlTaskExecution.java,com.facebook.presto.execution.SqlTaskExecution$PendingSplits,innerclass,3,3,0,3,10,1,0,3,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,27,2,0,5,0,0,0,0,6,0,3,1,0,0,0,36,10,0
C:\lab02_clones\prestodb_presto\presto-jdbc\src\main\java\com\facebook\presto\jdbc\ConnectionProperties.java,com.facebook.presto.jdbc.ConnectionProperties$HttpProtocols,innerclass,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\aggregation\differentialentropy\FixedHistogramStateStrategyUtils.java,com.facebook.presto.operator.aggregation.differentialentropy.FixedHistogramStateStrategyUtils,class,2,5,3,2,13,1,0,3,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,37,1,0,3,0,0,8,4,0,1,0,1,0,0,0,44,1,0
C:\lab02_clones\prestodb_presto\presto-analyzer\src\main\java\com\facebook\presto\sql\analyzer\Analysis.java,com.facebook.presto.sql.analyzer.Analysis$MaterializedViewInfo,innerclass,5,5,0,5,5,1,0,1,2,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,4,0,4,24,4,0,0,0,0,4,0,4,0,4,0,0,0,0,18,25,0
C:\lab02_clones\prestodb_presto\presto-bytecode\src\test\java\com\facebook\presto\bytecode\expression\TestNewInstanceBytecodeExpression.java,com.facebook.presto.bytecode.expression.TestNewInstanceBytecodeExpression,class,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,2,8,0,0,0,0,0,0,0,14,1,0
C:\lab02_clones\prestodb_presto\presto-hive\src\main\java\com\facebook\presto\hive\pagefile\AirliftCompressorAdapter.java,com.facebook.presto.hive.pagefile.AirliftCompressorAdapter,class,3,4,1,3,4,1,0,3,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,15,2,0,0,0,0,1,0,1,0,1,0,0,0,0,19,1,0
C:\lab02_clones\prestodb_presto\presto-lance\src\main\java\com\facebook\presto\lance\LanceCommitTaskData.java,com.facebook.presto.lance.LanceCommitTaskData,class,2,10,8,2,4,1,0,1,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,1,19,3,0,0,0,0,4,0,3,0,3,0,0,0,0,18,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\aggregation\noisyaggregation\SfmSketchStateFactory.java,com.facebook.presto.operator.aggregation.noisyaggregation.SfmSketchStateFactory$SingleSfmSketchState,innerclass,3,3,0,3,7,1,0,5,1,0.6111111,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,1,0,1,28,3,0,1,0,0,1,0,5,0,4,1,0,0,0,28,9,0
C:\lab02_clones\prestodb_presto\presto-geospatial-toolkit\src\test\java\com\facebook\presto\geospatial\rtree\BenchmarkJtsStrTreeBuild.java,com.facebook.presto.geospatial.rtree.BenchmarkJtsStrTreeBuild$BenchmarkData,innerclass,6,6,0,6,2,1,0,9,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,10,1,0,0,0,0,7,0,1,0,3,0,0,0,1,16,9,0
