file,class,type,cbo,dit,lcom,loc,methods
\simplify\src\main\java\org\cf\simplify\SimplifyOptions.java,SimplifyOptions,class,7,1,0.79,237,30
\simplify\src\main\java\org\cf\simplify\SimplifyOptionsParser.java,SimplifyOptionsParser,class,9,1,0.76,205,2
\simplify\src\main\java\org\cf\simplify\strategy\ConstantPropagationStrategy.java,ConstantPropagationStrategy,class,15,1,0.55,110,6
\simplify\src\main\java\org\cf\simplify\strategy\DeadRemovalStrategy.java,DeadRemovalStrategy,class,16,1,0.89,439,13
\simplify\src\main\java\org\cf\simplify\strategy\OptimizationStrategy.java,OptimizationStrategy,class,1,1,0,11,1
\simplify\src\main\java\org\cf\simplify\strategy\PeepholeStrategy.java,PeepholeStrategy,class,30,1,0.87,392,8
\simplify\src\main\java\org\cf\simplify\strategy\UnreflectionStrategy.java,UnreflectionStrategy,class,31,1,0.9,523,11
\simplify\src\test\java\org\cf\simplify\ConstantBuilderTest.java,ConstantBuilderTest,class,28,1,0.87,378,20
\simplify\src\test\java\org\cf\simplify\ExecutionGraphManipulatorTest.java,ExecutionGraphManipulatorTest,class,23,1,0.87,375,9
\simplify\src\test\java\org\cf\simplify\LauncherTest.java,LauncherTest,class,7,1,0,35,1
\simplify\src\test\java\org\cf\simplify\MainTest.java,MainTest,class,7,1,0,24,1
\simplify\src\test\java\org\cf\simplify\OptimizerTester.java,OptimizerTester,class,6,1,0,39,2
\simplify\src\test\java\org\cf\simplify\strategy\ConstantPropagationStrategyTest.java,ConstantPropagationStrategyTest,class,21,1,0.8,246,12
\simplify\src\test\java\org\cf\simplify\strategy\DeadRemovalStrategyTest.java,DeadRemovalStrategyTest,class,18,1,0.72,180,8
\simplify\src\test\java\org\cf\simplify\strategy\PeepholeStrategyTest.java,PeepholeStrategyTest,class,22,1,0.8,246,19
\simplify\src\test\java\org\cf\simplify\strategy\UnreflectionStrategyTest.java,UnreflectionStrategyTest,class,17,1,0.87,397,27
\smalivm\src\main\java\org\cf\smalivm\ExceptionFactory.java,ExceptionFactory,class,3,2,0,48,3
