file,class,type,cbo,dit,lcom,loc,methods
\src\generated\main\java\emu\grasscutter\net\proto\BargainResultTypeOuterClass.java,BargainResultTypeOuterClass,class,1,1,0.69,160,11
\src\generated\main\java\emu\grasscutter\net\proto\BargainSnapshotOuterClass.java,BargainSnapshotOuterClass,class,1,1,0.93,755,47
\src\generated\main\java\emu\grasscutter\net\proto\BargainStartNotifyOuterClass.java,BargainStartNotifyOuterClass,class,1,1,0.93,753,45
\src\generated\main\java\emu\grasscutter\net\proto\BargainTerminateNotifyOuterClass.java,BargainTerminateNotifyOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BartenderActivityDetailInfoOuterClass.java,BartenderActivityDetailInfoOuterClass,class,1,1,0.97,1760,85
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCancelLevelReqOuterClass.java,BartenderCancelLevelReqOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCancelLevelRspOuterClass.java,BartenderCancelLevelRspOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCancelOrderReqOuterClass.java,BartenderCancelOrderReqOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCancelOrderRspOuterClass.java,BartenderCancelOrderRspOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCompleteOrderReqOuterClass.java,BartenderCompleteOrderReqOuterClass,class,1,1,0.96,1403,73
\src\generated\main\java\emu\grasscutter\net\proto\BartenderCompleteOrderRspOuterClass.java,BartenderCompleteOrderRspOuterClass,class,1,1,0.95,1027,59
\src\generated\main\java\emu\grasscutter\net\proto\BartenderFinishLevelReqOuterClass.java,BartenderFinishLevelReqOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BartenderFinishLevelRspOuterClass.java,BartenderFinishLevelRspOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\BartenderGetFormulaReqOuterClass.java,BartenderGetFormulaReqOuterClass,class,1,2,0.95,924,52
\src\generated\main\java\emu\grasscutter\net\proto\BartenderGetFormulaRspOuterClass.java,BartenderGetFormulaRspOuterClass,class,1,1,0.94,886,52
\src\generated\main\java\emu\grasscutter\net\proto\BartenderLevelInfoOuterClass.java,BartenderLevelInfoOuterClass,class,1,1,0.93,686,44
\src\generated\main\java\emu\grasscutter\net\proto\BartenderLevelProgressNotifyOuterClass.java,BartenderLevelProgressNotifyOuterClass,class,1,1,0.93,760,47
\src\generated\main\java\emu\grasscutter\net\proto\BartenderStartLevelReqOuterClass.java,BartenderStartLevelReqOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BartenderStartLevelRspOuterClass.java,BartenderStartLevelRspOuterClass,class,1,1,0.94,885,52
\src\generated\main\java\emu\grasscutter\net\proto\BartenderTaskInfoOuterClass.java,BartenderTaskInfoOuterClass,class,1,1,0.92,615,40
\src\generated\main\java\emu\grasscutter\net\proto\BatchBuyGoodsReqOuterClass.java,BatchBuyGoodsReqOuterClass,class,1,2,0.95,925,52
\src\generated\main\java\emu\grasscutter\net\proto\BatchBuyGoodsRspOuterClass.java,BatchBuyGoodsRspOuterClass,class,1,2,0.96,1370,70
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassAllDataNotifyOuterClass.java,BattlePassAllDataNotifyOuterClass,class,1,1,0.96,1133,60
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassBuySuccNotifyOuterClass.java,BattlePassBuySuccNotifyOuterClass,class,1,1,0.95,1066,59
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassCurScheduleUpdateNotifyOuterClass.java,BattlePassCurScheduleUpdateNotifyOuterClass,class,1,1,0.93,755,45
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassCycleOuterClass.java,BattlePassCycleOuterClass,class,1,1,0.93,685,44
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassMissionDelNotifyOuterClass.java,BattlePassMissionDelNotifyOuterClass,class,1,1,0.93,674,41
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassMissionOuterClass.java,BattlePassMissionOuterClass,class,1,1,0.95,1069,65
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassMissionUpdateNotifyOuterClass.java,BattlePassMissionUpdateNotifyOuterClass,class,1,2,0.94,855,48
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassProductOuterClass.java,BattlePassProductOuterClass,class,1,1,0.95,925,48
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassRewardTagOuterClass.java,BattlePassRewardTagOuterClass,class,1,1,0.93,725,45
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassRewardTakeOptionOuterClass.java,BattlePassRewardTakeOptionOuterClass,class,1,1,0.93,751,45
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassScheduleOuterClass.java,BattlePassScheduleOuterClass,class,1,2,0.98,2014,101
\src\generated\main\java\emu\grasscutter\net\proto\BattlePassUnlockStatusOuterClass.java,BattlePassUnlockStatusOuterClass,class,1,1,0.69,161,11
\src\generated\main\java\emu\grasscutter\net\proto\BBLDMLJIAIMOuterClass.java,BBLDMLJIAIMOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BBLFOGIBMGAOuterClass.java,BBLFOGIBMGAOuterClass,class,1,1,0.95,969,53
\src\generated\main\java\emu\grasscutter\net\proto\BBMCNBCAMAKOuterClass.java,BBMCNBCAMAKOuterClass,class,1,1,0.92,606,40
\src\generated\main\java\emu\grasscutter\net\proto\BCIBGJPGJNHOuterClass.java,BCIBGJPGJNHOuterClass,class,1,2,0.94,844,48
\src\generated\main\java\emu\grasscutter\net\proto\BDOCPDNCIEFOuterClass.java,BDOCPDNCIEFOuterClass,class,1,1,0.93,677,44
\src\generated\main\java\emu\grasscutter\net\proto\BDPDLIDMKOJOuterClass.java,BDPDLIDMKOJOuterClass,class,1,1,0.93,755,47
\src\generated\main\java\emu\grasscutter\net\proto\BeginCameraSceneLookNotifyOuterClass.java,BeginCameraSceneLookNotifyOuterClass,class,1,1,0.98,2475,127
\src\generated\main\java\emu\grasscutter\net\proto\BeginCameraSceneLookWithTemplateNotifyOuterClass.java,BeginCameraSceneLookWithTemplateNotifyOuterClass,class,1,1,0.97,1481,79
\src\generated\main\java\emu\grasscutter\net\proto\BEHIKOPKKHEOuterClass.java,BEHIKOPKKHEOuterClass,class,1,1,0.84,304,19
\src\generated\main\java\emu\grasscutter\net\proto\BFCKKPOACHJOuterClass.java,BFCKKPOACHJOuterClass,class,1,2,0.95,1063,59
\src\generated\main\java\emu\grasscutter\net\proto\BFDMAPHCILIOuterClass.java,BFDMAPHCILIOuterClass,class,1,2,0.95,992,55
\src\generated\main\java\emu\grasscutter\net\proto\BFECBNMGCJJOuterClass.java,BFECBNMGCJJOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BGJBIIDKDBLOuterClass.java,BGJBIIDKDBLOuterClass,class,1,1,0.93,757,47
\src\generated\main\java\emu\grasscutter\net\proto\BHKIIEFGFFLOuterClass.java,BHKIIEFGFFLOuterClass,class,1,2,0.94,844,48
\src\generated\main\java\emu\grasscutter\net\proto\BIFOBNFJCOAOuterClass.java,BIFOBNFJCOAOuterClass,class,1,1,0.93,733,45
\src\generated\main\java\emu\grasscutter\net\proto\BigTalentPointConvertReqOuterClass.java,BigTalentPointConvertReqOuterClass,class,1,1,0.93,745,45
\src\generated\main\java\emu\grasscutter\net\proto\BigTalentPointConvertRspOuterClass.java,BigTalentPointConvertRspOuterClass,class,1,1,0.92,618,40
\src\generated\main\java\emu\grasscutter\net\proto\BIHPFJENLOFOuterClass.java,BIHPFJENLOFOuterClass,class,1,1,0.94,812,48
\src\generated\main\java\emu\grasscutter\net\proto\BIOILPNCJNIOuterClass.java,BIOILPNCJNIOuterClass,class,1,1,0.89,473,33
\src\generated\main\java\emu\grasscutter\net\proto\BirthdayOuterClass.java,BirthdayOuterClass,class,1,1,0.92,614,40
\src\generated\main\java\emu\grasscutter\net\proto\BKCMELBNNNMOuterClass.java,BKCMELBNNNMOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BKJCKNMNAEIOuterClass.java,BKJCKNMNAEIOuterClass,class,1,1,0.92,606,40
\src\generated\main\java\emu\grasscutter\net\proto\BKKLKEHJKPJOuterClass.java,BKKLKEHJKPJOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BKKOCMDJIKOOuterClass.java,BKKOCMDJIKOOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BKNAMDDEIKHOuterClass.java,BKNAMDDEIKHOuterClass,class,1,1,0.92,614,40
\src\generated\main\java\emu\grasscutter\net\proto\BKOHLDCHKBLOuterClass.java,BKOHLDCHKBLOuterClass,class,1,1,0.93,687,44
\src\generated\main\java\emu\grasscutter\net\proto\BladeDanceSettleInfoOuterClass.java,BladeDanceSettleInfoOuterClass,class,1,1,0.93,757,47
\src\generated\main\java\emu\grasscutter\net\proto\BLDHOHDIBHBOuterClass.java,BLDHOHDIBHBOuterClass,class,1,1,0.91,544,37
