file,class,type,cbo,dit,lcom,loc,methods
\redisson\src\main\java\org\redisson\api\RFencedLockAsync.java,RFencedLockAsync,class,1,2,0.48,96,1
\redisson\src\main\java\org\redisson\api\RFencedLockReactive.java,RFencedLockReactive,class,2,2,0.49,98,1
\redisson\src\main\java\org\redisson\api\RFencedLockRx.java,RFencedLockRx,class,3,2,0.49,99,1
\redisson\src\main\java\org\redisson\api\RFunction.java,RFunction,class,1,2,0.69,161,4
\redisson\src\main\java\org\redisson\api\RFunctionAsync.java,RFunctionAsync,class,1,1,0.69,161,1
\redisson\src\main\java\org\redisson\api\RFunctionReactive.java,RFunctionReactive,class,2,1,0.69,163,1
\redisson\src\main\java\org\redisson\api\RFunctionRx.java,RFunctionRx,class,4,1,0.7,165,1
\redisson\src\main\java\org\redisson\api\RFuture.java,RFuture,class,1,2,0,29,1
\redisson\src\main\java\org\redisson\api\RGeo.java,RGeo,class,6,2,0.79,242,1
\redisson\src\main\java\org\redisson\api\RGeoAsync.java,RGeoAsync,class,6,2,0.79,242,1
\redisson\src\main\java\org\redisson\api\RGeoReactive.java,RGeoReactive,class,7,2,0.79,243,1
\redisson\src\main\java\org\redisson\api\RGeoRx.java,RGeoRx,class,7,2,0.79,243,1
\redisson\src\main\java\org\redisson\api\RHyperLogLog.java,RHyperLogLog,class,1,2,0.29,70,1
\redisson\src\main\java\org\redisson\api\RHyperLogLogAsync.java,RHyperLogLogAsync,class,1,2,0.31,72,1
\redisson\src\main\java\org\redisson\api\RHyperLogLogReactive.java,RHyperLogLogReactive,class,2,2,0.32,74,1
\redisson\src\main\java\org\redisson\api\RHyperLogLogRx.java,RHyperLogLogRx,class,3,2,0.33,75,1
\redisson\src\main\java\org\redisson\api\RIdGenerator.java,RIdGenerator,class,1,2,0,44,1
\redisson\src\main\java\org\redisson\api\RIdGeneratorAsync.java,RIdGeneratorAsync,class,1,2,0,44,1
\redisson\src\main\java\org\redisson\api\RIdGeneratorReactive.java,RIdGeneratorReactive,class,1,2,0,45,1
\redisson\src\main\java\org\redisson\api\RIdGeneratorRx.java,RIdGeneratorRx,class,1,2,0,45,1
\redisson\src\main\java\org\redisson\api\RJsonBucket.java,RJsonBucket,class,2,2,0.89,473,1
\redisson\src\main\java\org\redisson\api\RJsonBucketAsync.java,RJsonBucketAsync,class,2,2,0.89,474,1
\redisson\src\main\java\org\redisson\api\RJsonBucketReactive.java,RJsonBucketReactive,class,3,2,0.89,475,1
\redisson\src\main\java\org\redisson\api\RJsonBucketRx.java,RJsonBucketRx,class,5,2,0.9,477,1
\redisson\src\main\java\org\redisson\api\RJsonBuckets.java,RJsonBuckets,class,2,2,0.15,59,1
\redisson\src\main\java\org\redisson\api\RJsonBucketsAsync.java,RJsonBucketsAsync,class,2,1,0.15,59,1
\redisson\src\main\java\org\redisson\api\RJsonBucketsReactive.java,RJsonBucketsReactive,class,3,1,0.17,60,1
